OTU	Kingdom	Phylum	Class	Order	Family	Genus	Specie
OTU_1173	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_995	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1620	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae		
OTU_173	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Ruminobacter	
OTU_1708	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_601	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_89	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	
OTU_1731	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	
OTU_1785	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_2055	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Sulfurospirillum	
OTU_17	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	
OTU_1332	Bacteria	[Thermi]	Deinococci	Thermales	Thermaceae	Thermus	
OTU_19	Bacteria	Tenericutes	Mollicutes				
OTU_1389	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1788	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1064	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
OTU_813	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
OTU_2170	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1259	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	
OTU_316	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	
OTU_2120	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_736	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_2325	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_2260	Bacteria	Proteobacteria	Alphaproteobacteria	RF32			
OTU_1927	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_1338	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	
OTU_1646	Archaea	Euryarchaeota	Thermoplasmata	E2	[Methanomassiliicoccaceae]	vadinCA11	
OTU_1635	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_1793	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1368	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae		
OTU_729	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1056	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Mobiluncus	
OTU_677	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1360	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	
OTU_1956	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales			
OTU_1980	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_1179	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae		
OTU_2378	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
OTU_327	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_278	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1482	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_326	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_2154	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_1566	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae		
OTU_2134	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	mitochondria		
OTU_419	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_232	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	
OTU_831	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_321	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_26	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_849	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_2044	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	thermoruber
OTU_760	Bacteria	Proteobacteria	Alphaproteobacteria	RF32			
OTU_1619	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	ovatus
OTU_2127	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1281	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_1201	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_2205	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
OTU_853	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_667	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_224	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_583	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_2247	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_2099	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	
OTU_581	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Anaerobiospirillum	
OTU_892	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	CF231	
OTU_761	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	BS11		
OTU_703	Bacteria	Cyanobacteria	4C0d-2	YS2			
OTU_55	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1410	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae		
OTU_1944	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
OTU_1771	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_669	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	reuszeri
OTU_300	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1550	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
OTU_1524	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_908	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	stutzeri
OTU_2024	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_660	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
OTU_5	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]	
OTU_1327	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]	
OTU_436	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	
OTU_95	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_1594	Bacteria	Bacteroidetes	Bacteroidia				
OTU_1694	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_651	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Arcanobacterium	
OTU_1333	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]	
OTU_1160	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_2241	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1584	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium	
OTU_1840	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_2047	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_623	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Schwartzia	
OTU_1193	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	geniculata
OTU_870	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_996	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	
OTU_236	Bacteria	Firmicutes	Clostridia	Clostridiales	[Mogibacteriaceae]		
OTU_1610	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
OTU_432	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	prausnitzii
OTU_1351	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_630	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
OTU_1425	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_963	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_196	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	
OTU_923	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Anaerobiospirillum	
OTU_416	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Ruminococcus]	torques
OTU_1126	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_1420	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae		
OTU_1046	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
OTU_2178	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_31	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	
OTU_248	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_360	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_1951	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_447	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_48	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_375	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	
OTU_490	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	
OTU_808	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales			
OTU_1247	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Odoribacteraceae]	Butyricimonas	
OTU_399	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae		
OTU_2223	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_2114	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Brevibacteriaceae	Brevibacterium	
OTU_1221	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1979	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	
OTU_1699	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1101	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1735	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	flexus
OTU_423	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1403	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	stercorea
OTU_1035	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_478	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Sutterella	
OTU_1053	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Sharpea	
OTU_643	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	
OTU_2313	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Sutterella	
OTU_218	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae		
OTU_666	Bacteria	Synergistetes	Synergistia	Synergistales	Dethiosulfovibrionaceae	Pyramidobacter	piscolens
OTU_86	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_333	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	
OTU_1993	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1613	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	fetus
OTU_2256	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_972	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]	
OTU_508	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales			
OTU_2318	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1898	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
OTU_2324	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_354	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_962	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_936	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_1110	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_30	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_628	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_519	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1362	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_598	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_2280	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1656	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_543	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1971	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_880	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1257	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	
OTU_2075	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	stercorea
OTU_1123	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	YRC22	
OTU_606	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1470	Bacteria	Cyanobacteria	Chloroplast	Streptophyta			
OTU_2350	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
OTU_1109	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	
OTU_773	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae		
OTU_1887	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	
OTU_1978	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_2347	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1592	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales			
OTU_263	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Sutterella	
OTU_1861	Bacteria	Firmicutes	Bacilli	Bacillales			
OTU_2147	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_937	Bacteria	Firmicutes	Clostridia	Clostridiales	[Mogibacteriaceae]		
OTU_1848	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	
OTU_2113	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_1115	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1047	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
OTU_1723	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	
OTU_481	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
OTU_1939	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1386	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae		
OTU_1215	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Anaerococcus	
OTU_1803	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_1857	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	
OTU_993	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Brevibacteriaceae	Brevibacterium	
OTU_765	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1130	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_506	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	
OTU_1725	Bacteria	Verrucomicrobia	Opitutae	HA64			
OTU_1316	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_1146	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister	
OTU_1139	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae		
OTU_1436	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	
OTU_1896	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	
OTU_2364	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1987	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Phascolarctobacterium	
OTU_1232	Bacteria	Lentisphaerae	[Lentisphaeria]	Victivallales	Victivallaceae		
OTU_121	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	
OTU_1950	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	stercorea
OTU_753	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae		
OTU_1038	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sobrinus
OTU_1283	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_875	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	
OTU_885	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]	
OTU_1853	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1067	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	ureolyticus
OTU_990	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	yabuuchiae
OTU_1533	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1443	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	
OTU_2339	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_222	Bacteria	Elusimicrobia	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae		
OTU_569	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	
OTU_1008	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_866	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU_965	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU_1418	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU_2110	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU_1359	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	
OTU_1568	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_588	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	
OTU_1539	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	parahaemolyticus
OTU_18	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
OTU_1206	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
OTU_1318	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
OTU_1525	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
OTU_1773	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
OTU_2006	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
OTU_2216	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
OTU_1353	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_2109	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	
OTU_56	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_1435	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	diminuta
OTU_1081	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_464	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	flavefaciens
OTU_642	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1280	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1239	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_848	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_228	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	copri
OTU_803	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1176	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_241	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	
OTU_1865	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_989	Bacteria	[Thermi]	Deinococci	Thermales	Thermaceae	Meiothermus	
OTU_614	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Sutterella	
OTU_2283	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_2282	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_2321	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
OTU_1449	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	copri
OTU_285	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	[Weeksellaceae]		
OTU_532	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]		
OTU_542	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1616	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_529	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae		
OTU_1349	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	
OTU_1085	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_45	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_740	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_1653	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_2143	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_2303	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_554	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	
OTU_1145	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_653	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_505	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1588	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_105	Bacteria	Cyanobacteria	4C0d-2	YS2			
OTU_1995	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	copri
OTU_956	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	
